browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;protocol_ICMP;protocol_TCP;protocol_UDP;attack
4;0.25;0.007026661172505419;0.43407043407043405;1;0.6377370604921866;0.2;0.0;0;1;0;1
4;0.25;0.09612411088485628;0.6797706797706797;1;0.1791257583726641;1.0;1.0;1;0;0;1
4;0.25;0.09771576707797107;0.43243243243243246;0;0.25964983047050644;0.8;0.0;0;1;0;1
2;0.16666666666666666;0.06651845582713026;0.4561834561834562;0;0.37964116801629966;0.2;0.0;0;1;0;1
3;0.4166666666666667;0.059388965559146724;0.45045045045045046;1;0.44575005612378665;0.4;0.0;1;0;0;0
1;0.5;0.31103302221657275;0.4217854217854218;1;0.20584077832546982;0.2;0.0;0;1;0;1
2;0.5;0.10211311479954714;0.5094185094185094;0;0.35465937228612204;0.2;0.0;0;1;0;1
0;0.08333333333333333;0.1884550502285514;0.4217854217854218;1;0.12975695985274907;0.6;0.0;0;1;0;1
3;0.16666666666666666;0.342151411372266;0.30548730548730546;0;0.39237858351876537;0.0;0.0;0;0;1;0
4;0.08333333333333333;0.184775127239226;0.22604422604422605;0;0.24228291923637946;0.4;1.0;1;0;0;0
4;0.16666666666666666;0.3186385116284876;0.31613431613431614;0;0.23689121299874627;0.6;0.0;0;0;1;1
4;0.4166666666666667;0.1583948362056829;0.40786240786240785;1;0.14137910601746634;0.4;0.0;0;1;0;0
3;0.4166666666666667;0.02067900773369804;0.3046683046683047;1;0.20315142974125328;0.6;1.0;0;1;0;1
4;0.0;0.02856913204093511;0.40786240786240785;1;0.2795690828877771;0.2;0.0;0;1;0;1
0;0.4166666666666667;0.023913191123157616;0.4283374283374283;1;0.649402435290498;0.4;0.0;0;0;1;1
4;0.25;0.043190520159198914;0.49303849303849306;1;0.06459211708151824;0.4;0.0;0;0;1;0
4;0.5;0.04872048478026303;0.5667485667485668;0;0.20386707148561828;0.8;1.0;0;1;0;1
4;0.08333333333333333;0.18540990908893032;0.36936936936936937;1;0.24089149383847502;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.04973584277750828;0.14250614250614252;1;0.16226667005942808;0.0;1.0;0;1;0;1
0;0.4166666666666667;0.14447613764337036;0.29975429975429974;0;0.4376770379592403;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.26046290875448613;0.36363636363636365;1;0.2700534183589584;1.0;0.0;0;1;0;1
3;0.25;0.013467589503711989;0.055692055692055695;0;0.5627734593299987;0.4;0.0;0;1;0;0
3;0.16666666666666666;0.0;0.583947583947584;1;0.46169030493904906;0.0;0.0;0;1;0;0
2;0.25;0.2441793576819479;0.38001638001638;0;0.6205072426314331;0.2;0.0;0;1;0;1
4;0.4166666666666667;0.030211298664105893;0.41932841932841936;0;0.08181224666739295;0.2;0.0;0;0;1;0
4;0.4166666666666667;0.01846442614469995;0.5806715806715806;1;0.19391564924008065;0.0;1.0;0;0;1;0
4;0.5;0.038857734981973896;0.25307125307125306;1;0.7483249806006795;0.4;0.0;1;0;0;1
4;0.25;0.022832274071385;0.45045045045045046;1;0.35611329600155966;0.6;0.0;0;0;1;1
3;0.4166666666666667;0.1755315585208216;0.33906633906633904;0;0.6111703028343455;0.4;0.0;0;1;0;0
2;0.25;0.11192222687720065;0.32678132678132676;1;0.5024870977177532;0.6;0.0;0;1;0;1
3;0.25;0.020302056234172628;0.23013923013923013;0;0.30002996662544024;0.6;0.0;1;0;0;1
4;0.08333333333333333;0.0974030679958458;0.6298116298116299;1;0.6547337903488873;0.8;0.0;0;1;0;1
4;0.08333333333333333;0.025890108884844432;0.29484029484029484;1;0.33688362268047634;0.4;0.0;0;1;0;0
4;0.8333333333333334;0.024419634395945695;0.47092547092547093;0;0.49496953631821694;0.2;0.0;0;1;0;1
2;0.08333333333333333;0.10062432178866694;0.04914004914004914;1;0.5201135736297237;0.0;0.0;0;0;1;0
4;0.25;0.12151124747864919;0.5495495495495496;1;0.5234898414557637;0.0;0.0;0;1;0;0
2;0.3333333333333333;0.047214273693444074;0.5290745290745291;0;0.3278208150059362;0.4;0.0;0;1;0;0
4;0.25;0.16031298681221404;0.3726453726453726;0;0.08657911189860505;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.20191644346675822;0.3194103194103194;1;0.5550335643715963;0.2;0.0;0;0;1;0
4;0.3333333333333333;0.27598962551186157;0.4226044226044226;0;0.20467016351557063;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.1093796341561255;0.7313677313677314;1;0.5838124966722157;0.4;0.0;0;1;0;0
4;0.5;0.027579636806777028;0.06797706797706797;1;0.47084390523519104;0.4;0.0;0;1;0;1
2;0.08333333333333333;0.15349852875884923;0.48484848484848486;0;0.255738530112675;0.4;0.0;0;0;1;0
4;0.25;0.012627876387064758;0.2072072072072072;0;0.2142125463045203;0.2;1.0;0;0;1;0
4;0.5;0.022176530026088444;0.3538083538083538;1;0.323525035094334;0.4;0.0;0;1;0;1
2;0.4166666666666667;0.19893133518987233;0.31613431613431614;1;0.22231528714028753;0.4;1.0;0;1;0;0
4;0.08333333333333333;0.2688862970503254;0.28665028665028663;1;0.26879540761129384;0.2;0.0;0;0;1;0
4;0.3333333333333333;0.007613118001771727;0.3546273546273546;0;0.12716558619996518;0.4;0.0;0;1;0;0
4;0.25;0.04156035603853519;0.17117117117117117;0;0.35150161116365736;0.0;0.0;0;0;1;0
3;0.5;0.11031117841169584;0.5249795249795249;0;0.08101058566160713;0.4;1.0;0;1;0;1
2;0.4166666666666667;0.3104912493433301;0.06306306306306306;1;0.31124061484902255;0.4;0.0;0;1;0;0
3;0.4166666666666667;0.09402461579284031;0.44471744471744473;1;0.418738866255337;0.4;0.0;0;0;1;0
4;0.25;0.19134672018490223;0.30303030303030304;1;0.530515646276433;0.2;0.0;0;1;0;0
1;0.25;0.2848609747937837;0.16461916461916462;1;0.09783833316211932;0.0;0.0;0;1;0;1
3;0.4166666666666667;0.08137559249427188;0.38984438984438985;1;0.4303766554202721;0.4;0.0;0;1;0;0
4;0.5833333333333334;0.15000828591500953;0.10155610155610155;0;0.23999428852973984;0.4;0.0;0;0;1;1
2;0.0;0.12075916948580234;0.3628173628173628;1;0.22556260319462737;0.2;0.0;0;1;0;1
4;0.08333333333333333;0.12374862935836854;0.12366912366912367;1;0.5395940664793732;0.2;0.0;0;1;0;0
2;0.25;0.08091933957155405;0.43243243243243246;0;0.5583370848469114;0.2;0.0;0;0;1;0
4;0.0;0.10852942620808434;0.20556920556920558;0;0.13651244924718836;0.4;1.0;0;1;0;0
2;0.0;0.08986520027766437;0.28255528255528256;0;0.7726947794230603;0.4;0.0;0;1;0;1
3;0.16666666666666666;0.11291144593427255;0.4045864045864046;1;0.2821569756915503;0.4;0.0;0;1;0;0
3;0.25;0.07821782589071369;0.23013923013923013;1;0.3663127261224526;0.4;0.0;1;0;0;0
3;0.0;0.027932857745841186;0.34725634725634724;0;0.5119625950301003;0.6;0.0;0;1;0;1
4;0.3333333333333333;0.13155124158320033;0.10892710892710893;1;0.4944943935595989;0.6;0.0;0;1;0;1
2;0.16666666666666666;0.0538461203010776;0.46027846027846026;1;0.8576467532474422;0.4;1.0;0;1;0;1
4;0.3333333333333333;0.01513730290127301;0.6453726453726454;0;0.5156654517748304;0.2;0.0;0;0;1;0
4;0.3333333333333333;0.21200452995697944;0.814086814086814;1;0.2944051281477248;0.0;0.0;0;0;1;1
4;0.3333333333333333;0.02219448869159443;0.37182637182637185;1;0.44909028400320594;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.08650435386677668;0.4856674856674857;0;0.3211804988535166;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.14201485106382802;0.0647010647010647;0;0.19812714470245082;0.2;0.0;0;0;1;0
0;0.16666666666666666;0.11601331733639307;0.6027846027846028;1;0.29043077585384613;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.01944419977168209;0.48402948402948404;1;0.49405335534314865;0.0;1.0;0;0;1;0
3;0.16666666666666666;0.023946720509021774;0.27764127764127766;0;0.2900444434092546;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.017862802851286948;0.5593775593775594;1;0.412145149067521;0.0;1.0;0;1;0;0
4;0.16666666666666666;0.00831037353601774;0.3153153153153153;1;0.31048816625608194;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.03698925414513361;0.28173628173628174;0;0.6226471131220166;0.2;0.0;0;0;1;0
4;0.3333333333333333;0.08256069216815938;0.4348894348894349;1;0.4256206883398678;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.021059141778002062;0.18263718263718265;0;0.5183127898709631;0.0;0.0;0;1;0;0
4;0.16666666666666666;0.39332923348446547;0.5241605241605242;1;0.22545851034136588;0.2;0.0;0;1;0;1
3;0.16666666666666666;0.13346035820923757;0.18345618345618345;1;0.2246524218094321;0.0;0.0;0;1;0;0
4;0.16666666666666666;0.09736855473860939;0.18427518427518427;0;0.8299223931259058;0.0;0.0;0;1;0;1
3;0.25;0.12720661408961723;0.20802620802620803;0;0.32312310770761626;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.0636435018184401;0.48075348075348073;1;0.4464545838682787;0.2;0.0;0;0;1;1
2;0.3333333333333333;0.07055238318756102;0.25552825552825553;1;0.3290310738777638;0.4;0.0;0;1;0;0
4;0.4166666666666667;0.24418571491884986;0.13595413595413594;0;0.10119425100725153;0.4;0.0;0;0;1;1
0;0.25;0.14234331856562898;0.2571662571662572;1;0.4814284165781065;0.0;1.0;0;1;0;0
4;0.08333333333333333;0.09864520876566532;0.35135135135135137;0;0.45725921120286095;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.3337315614967146;0.16298116298116297;0;0.1696875178779538;0.6;0.0;0;1;0;1
3;0.3333333333333333;0.12083446758709944;0.1678951678951679;1;0.45847180428537826;0.2;0.0;1;0;0;0
4;0.08333333333333333;0.05652600326021697;0.7027027027027027;1;0.5603530244489224;0.6;0.0;0;0;1;1
4;0.0;0.005340385611217061;0.2153972153972154;1;0.3987618507876134;0.6;0.0;0;1;0;1
2;0.4166666666666667;0.05505287620489655;0.30384930384930386;1;0.5367732400749203;0.2;0.0;0;0;1;0
4;0.08333333333333333;0.28785480145424835;0.2964782964782965;0;0.2508436672756806;0.4;0.0;0;1;0;0
4;0.25;0.005012855665616318;0.28746928746928746;1;0.35469048109417717;0.4;0.0;0;1;0;0
3;0.16666666666666666;0.022632403700955536;0.45864045864045866;0;0.6347042345752302;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.18398451019943282;0.5118755118755118;1;0.21903782815155726;0.4;1.0;0;1;0;0
4;0.25;0.05045239947765;0.3063063063063063;1;0.8309326123166405;0.0;0.0;0;1;0;1
3;0.16666666666666666;0.022814856199295706;0.15397215397215397;0;0.08265981009336737;0.2;0.0;0;0;1;0
1;0.3333333333333333;0.188083633721144;0.5651105651105651;1;0.47081120204717924;0.0;0.0;0;1;0;1
4;0.25;0.09088487378559436;0.3407043407043407;0;0.8815881822654376;0.4;0.0;0;0;1;1
2;0.3333333333333333;0.08839898674719639;0.6404586404586404;0;0.5505553327491373;0.4;0.0;0;1;0;0
2;0.8333333333333334;0.03863317784545719;0.0;1;0.06721444032963836;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.12503326852238475;0.389025389025389;1;0.23951789231885007;0.2;0.0;0;0;1;0
4;0.25;0.22015541813514758;0.6707616707616708;1;0.27491270128806267;0.4;1.0;0;0;1;0
3;0.25;0.15427112291985673;0.2989352989352989;0;0.24400895523021632;0.4;0.0;0;0;1;0
0;0.16666666666666666;0.10539503575108607;0.3194103194103194;0;0.5637000324991079;0.2;0.0;0;1;0;0
2;0.4166666666666667;0.047951485066947325;0.40540540540540543;0;0.42766870311305155;0.6;0.0;0;0;1;1
2;0.3333333333333333;0.21463942958807503;0.26535626535626533;1;0.2162226947571889;0.2;0.0;0;0;1;0
2;0.08333333333333333;0.09283406807813023;0.30548730548730546;0;0.11051335078554166;0.2;1.0;0;1;0;0
4;0.4166666666666667;0.24510879880546121;0.3013923013923014;1;0.24130096076881893;0.2;0.0;0;1;0;0
2;0.5;0.03256172564379106;0.2538902538902539;1;0.5148773296091117;0.6;0.0;0;1;0;1
4;0.5833333333333334;0.118115364431344;0.5577395577395577;1;0.6202716564364477;0.2;0.0;0;1;0;1
3;0.08333333333333333;0.304388808377075;0.43243243243243246;0;0.1213508490773817;0.4;0.0;0;1;0;0
4;0.25;0.052063844371078825;0.39803439803439805;1;0.5138330862124497;0.2;0.0;1;0;0;0
3;0.4166666666666667;0.33611194176213327;0.48894348894348894;1;0.7010322193091789;0.4;0.0;0;1;0;1
2;0.3333333333333333;0.05537947830887307;0.31367731367731366;1;0.056293657049580045;0.8;1.0;0;0;1;1
4;0.25;0.0639868815429299;0.23013923013923013;1;0.24057674799070658;0.8;0.0;0;1;0;1
4;0.5;0.1826542909969433;0.257985257985258;1;0.388220261357516;0.0;1.0;0;1;0;1
4;0.08333333333333333;0.033549699642127465;0.3570843570843571;1;0.31873136794235934;0.4;1.0;0;1;0;1
0;0.3333333333333333;0.1360931449665379;0.18345618345618345;0;0.2897690629912812;0.4;0.0;0;1;0;0
2;0.25;0.03936097183951994;0.27436527436527436;1;0.46521267461927795;0.4;0.0;0;0;1;0
3;0.16666666666666666;0.10016409256014389;0.2719082719082719;1;0.4126682298019295;0.2;0.0;1;0;0;0
4;0.5833333333333334;0.16637908368028817;0.7043407043407044;0;0.2587954048293615;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.0028775967009722807;0.0;1;0.07509881242279326;0.2;0.0;0;0;1;1
1;0.25;0.010238098735883279;0.3276003276003276;0;0.5325365473107405;0.8;0.0;0;1;0;1
4;0.3333333333333333;0.30299911671775265;0.6396396396396397;1;0.43626476040633866;0.0;0.0;0;1;0;0
2;0.3333333333333333;0.18818291257952835;0.37674037674037675;0;0.2664426603990254;0.6;0.0;0;1;0;1
3;0.5833333333333334;0.23310762030375604;0.4799344799344799;0;0.4071237305734589;0.4;0.0;0;1;0;1
2;0.4166666666666667;0.06423522160152631;0.3726453726453726;0;0.12138665408560284;0.4;0.0;0;1;0;0
3;0.4166666666666667;0.14012958886506216;0.24733824733824733;0;0.04837349235196334;0.0;1.0;0;1;0;0
4;0.25;0.7078871763182332;0.0;1;0.47616465635561983;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.06297113339921855;0.3906633906633907;0;0.34882948738621883;0.0;0.0;0;0;1;1
2;0.25;0.20865451839539528;0.22932022932022933;1;0.3938444952257773;0.4;0.0;0;1;0;0
0;0.3333333333333333;0.009121425068878235;0.22522522522522523;1;0.3839583580914136;0.4;0.0;0;1;0;0
3;0.0;0.0872710050476607;0.2751842751842752;1;0.20644334796319738;0.8;0.0;0;1;0;1
3;0.25;0.045029865198123874;0.6420966420966421;0;0.1324107189175428;0.6;0.0;0;0;1;1
3;0.08333333333333333;0.08231592910991506;0.7502047502047502;0;0.5883454536612018;0.2;0.0;0;0;1;0
3;0.3333333333333333;0.013407410279367576;0.3923013923013923;1;0.3051460181911431;0.6;0.0;0;0;1;1
2;0.3333333333333333;0.05093124945045805;0.2809172809172809;1;0.5714398748199216;0.0;0.0;0;1;0;0
2;0.16666666666666666;0.008789192153000724;0.1638001638001638;1;0.30584171702099133;0.2;0.0;0;1;0;0
3;0.5;0.06707769661176076;0.4332514332514332;1;0.25507139552177366;0.6;1.0;0;0;1;1
4;0.16666666666666666;0.06480250656015615;0.6486486486486487;1;0.7824841904737112;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.04444239470848443;0.31613431613431614;1;0.04319213224643645;0.2;0.0;0;1;0;0
4;0.0;0.32956329055745054;0.0;1;0.4963971409515281;0.2;0.0;0;1;0;0
1;0.25;0.009563464961950393;0.4668304668304668;1;0.32530069066418255;0.2;0.0;0;1;0;1
0;0.3333333333333333;0.1937888413487315;0.5184275184275184;1;0.30376185373706005;0.6;1.0;0;1;0;1
4;0.0;0.04870915898527676;0.09664209664209664;1;0.5992404369032661;0.6;0.0;0;1;0;1
4;0.25;0.024663631743566623;0.3857493857493858;1;0.828492075168409;0.4;0.0;0;1;0;1
4;0.25;0.03533819291844769;0.4307944307944308;1;0.18078159590348658;0.0;1.0;0;1;0;0
4;0.4166666666666667;0.25826032625460543;0.3447993447993448;1;0.2405761686528942;0.2;0.0;0;0;1;0
4;0.0;0.19380153258070423;0.22686322686322685;0;0.21745323874495193;0.4;0.0;0;1;0;0
4;0.4166666666666667;0.0016977294989809005;0.5233415233415234;1;0.2730870270440958;0.4;1.0;0;1;0;1
3;0.4166666666666667;0.01766446808351768;0.29074529074529076;0;0.17272756058018965;0.6;0.0;0;1;0;1
3;0.25;0.1249964340566364;0.11302211302211303;1;0.38891418257825244;0.8;0.0;0;1;0;1
1;0.3333333333333333;0.04241974828314308;0.021294021294021293;0;0.07733961892045634;0.2;0.0;0;1;0;1
2;0.5833333333333334;0.2797732879186073;0.5634725634725635;0;0.45677818392565983;0.6;0.0;0;1;0;1
4;0.3333333333333333;0.17174123932534852;0.45782145782145783;1;0.15474455416580143;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.23133884570064014;0.371007371007371;1;0.6178324060921293;0.4;1.0;0;1;0;0
4;0.25;0.02377182805716251;0.2841932841932842;1;0.19209783745198578;0.4;0.0;0;0;1;0
4;0.16666666666666666;0.018105855929460384;0.2702702702702703;0;0.34370301993871727;0.8;0.0;0;1;0;1
2;0.16666666666666666;0.29892996882303513;0.18018018018018017;0;0.6899731933316302;0.2;1.0;0;1;0;1
2;0.4166666666666667;0.05754915022292728;0.2858312858312858;1;0.7365517077298657;0.2;0.0;0;1;0;1
2;0.3333333333333333;0.05972209994287604;0.009009009009009009;1;0.11063961024457938;0.2;0.0;1;0;0;0
4;0.25;0.12831296705789721;0.23587223587223588;1;0.1873100657574937;0.4;1.0;0;1;0;0
4;0.0;0.05629697534049356;0.30548730548730546;1;0.1519111058234736;0.2;0.0;0;0;1;0
3;0.5;0.23147479197425316;0.4561834561834562;0;0.16798014912891704;0.4;0.0;0;1;0;1
4;0.0;0.35554205514910797;0.35053235053235055;0;0.6998804462770832;0.2;1.0;0;1;0;1
4;0.16666666666666666;0.04490964015561896;0.4864864864864865;1;0.8110877538133991;0.0;0.0;0;1;0;1
3;0.08333333333333333;0.02588541819553953;0.5773955773955773;1;0.3922229454629989;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.008641798271266354;0.5298935298935299;0;0.7789655338312923;0.4;1.0;0;1;0;1
4;0.08333333333333333;0.026774827334211874;0.43407043407043405;1;0.62086375405711;0.2;0.0;0;1;0;0
3;0.0;0.016640387630239374;0.35872235872235875;1;0.08718138701902627;0.4;0.0;0;1;0;1
4;0.3333333333333333;0.0032187126131723105;0.19574119574119575;1;0.5079647683208364;0.4;0.0;0;1;0;0
0;0.5;0.005246939863658562;0.4774774774774775;0;0.34361917888076376;0.2;0.0;0;1;0;1
4;0.25;0.07915859777555746;0.6314496314496314;1;0.5769568228478487;0.4;1.0;0;0;1;0
1;0.08333333333333333;0.13682215244210197;0.41277641277641275;1;0.8042339811160913;0.4;0.0;0;0;1;1
2;0.25;0.45499621703679105;0.6707616707616708;0;0.8377223386239283;0.0;0.0;0;1;0;1
3;0.4166666666666667;0.018759585577035706;0.10647010647010648;1;0.3050793648052116;0.2;0.0;1;0;0;0
4;0.08333333333333333;0.13323866475359303;0.1678951678951679;1;0.22424667448421495;0.6;0.0;0;1;0;1
3;0.25;0.08977096185767472;0.49713349713349714;1;0.7617637061195569;0.4;0.0;0;1;0;1
4;0.25;0.07229071213387106;0.39967239967239965;0;0.2526789060725748;0.0;0.0;0;1;0;0
3;0.16666666666666666;0.142303708001715;0.5716625716625716;1;0.6419904176063244;0.6;0.0;0;1;0;1
3;0.16666666666666666;0.03026961307228328;0.3538083538083538;1;0.3473036714335119;0.2;0.0;0;1;0;1
4;0.08333333333333333;0.0414262157238441;0.21457821457821458;1;0.6468185419461671;0.2;0.0;0;1;0;0
1;0.25;0.05395085485689787;0.32186732186732187;1;0.27621272527488894;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.022337181819451057;0.10565110565110565;1;0.24797612372869413;0.4;0.0;0;1;0;0
3;0.0;0.07239651596487869;0.171990171990172;0;0.7994259923384074;0.4;0.0;0;0;1;1
3;0.08333333333333333;0.015664753313345554;0.515970515970516;1;0.7009073616174797;0.4;0.0;0;0;1;1
4;0.0;0.04253866895470338;0.4995904995904996;1;0.19738300227478967;0.4;0.0;0;1;0;1
2;0.5833333333333334;0.01329291439153122;0.41605241605241605;1;0.14539026161629567;0.4;0.0;0;1;0;1
3;0.4166666666666667;0.003996453801344442;0.07452907452907453;0;0.5310244340370269;0.2;1.0;0;1;0;0
1;0.16666666666666666;0.04875795368974204;0.29811629811629814;1;0.37363312378300506;0.6;0.0;0;1;0;1
4;0.3333333333333333;0.10687598283367228;0.15642915642915642;0;0.6238234974990686;0.4;1.0;0;1;0;0
0;0.08333333333333333;0.018261198181345153;0.5495495495495496;1;0.3780904097655033;0.4;0.0;0;1;0;0
3;0.4166666666666667;0.5595372658528055;0.26126126126126126;1;0.39871158582835314;0.0;1.0;0;1;0;1
4;0.16666666666666666;0.035612236897715324;0.17854217854217855;0;0.5933695630614628;0.2;0.0;0;1;0;0
4;0.25;0.002484739953551995;0.36117936117936117;0;0.15273025635760018;0.4;0.0;1;0;0;0
4;0.08333333333333333;0.0030943224819015153;0.25143325143325146;0;0.43347193946334156;0.2;0.0;0;0;1;0
2;0.16666666666666666;0.12213737628153103;0.5995085995085995;1;0.38296172551233804;0.4;0.0;0;1;0;1
4;0.4166666666666667;0.12324467020355916;0.23669123669123668;0;0.20835677371384886;0.2;0.0;0;1;0;0
2;0.25;0.25918169705802885;0.12776412776412777;1;0.5510762148401909;0.4;1.0;0;0;1;0
2;0.08333333333333333;0.010527067811913407;0.004095004095004095;1;0.4137791653331709;0.4;0.0;0;1;0;1
4;0.3333333333333333;0.05247041469630278;0.35135135135135137;1;0.682468511653036;0.2;0.0;0;1;0;1
4;0.25;0.24479514426637758;0.26453726453726456;1;0.4893802584706188;0.0;0.0;0;1;0;0
2;0.5;0.1777235347782419;0.12285012285012285;1;0.6360402214186502;0.2;1.0;0;1;0;1
0;0.4166666666666667;0.029511431258124624;0.5511875511875511;1;0.6893108786424732;0.2;0.0;0;0;1;1
1;0.25;0.24549493570275316;0.46601146601146604;1;0.6143936374915278;0.2;0.0;0;1;0;1
4;0.3333333333333333;0.12699652260296695;0.3521703521703522;1;0.5655572813435299;0.0;0.0;0;1;0;0
4;0.08333333333333333;0.034084629354088763;0.5798525798525799;0;0.7198599521930508;0.2;0.0;0;1;0;1
4;0.3333333333333333;0.00503318406113886;0.4651924651924652;1;0.09126739902226387;0.4;0.0;0;1;0;1
3;0.3333333333333333;0.07648755825481972;0.22194922194922195;0;0.29489669866773344;0.2;0.0;0;1;0;0
0;0.16666666666666666;0.13885254455791177;0.18673218673218672;1;0.772025514510549;0.4;0.0;0;0;1;1
4;0.08333333333333333;0.03474101359813807;0.4905814905814906;1;0.5689788660955877;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.02049353229345803;0.4217854217854218;1;0.3314940654491611;0.0;0.0;0;1;0;1
3;0.5833333333333334;0.008638863249970982;0.3841113841113841;0;0.5174158542688801;0.4;0.0;0;1;0;1
2;0.3333333333333333;0.20525384285629025;0.21785421785421785;1;0.3458298131136804;0.0;0.0;0;1;0;1
4;0.25;0.006193271002816387;0.4561834561834562;1;0.7321694439864948;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.10453073610880771;0.2325962325962326;1;0.2403348868831685;0.6;0.0;0;1;0;1
4;0.25;0.16023571636392195;0.33988533988533987;1;0.16942629745333257;0.6;0.0;0;1;0;1
4;0.25;0.16864736184933343;0.5937755937755937;1;0.11791778218185682;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.11792383562947885;0.24815724815724816;0;0.36716749670544463;0.0;0.0;0;1;0;0
3;0.0;0.11763376885119707;0.0990990990990991;1;0.34827328102574034;0.4;0.0;1;0;0;0
3;0.16666666666666666;0.07143404037786702;0.18427518427518427;0;0.4362937579655822;0.8;0.0;0;1;0;1
4;0.25;0.059910816442132316;0.5192465192465192;1;0.135490568694386;0.4;0.0;0;1;0;1
4;0.25;0.016370401684374238;0.39803439803439805;1;0.07118215332628916;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.08521451250978931;0.3357903357903358;0;0.2460035463725191;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.008128486030110255;0.27354627354627353;0;0.030994383831437586;0.4;1.0;0;1;0;0
2;0.08333333333333333;0.07019381557133969;0.43652743652743653;0;0.03083550852191256;0.4;0.0;0;1;0;0
2;0.25;0.14598828490433305;0.21785421785421785;0;0.17330888041436102;0.6;1.0;0;1;0;1
4;0.08333333333333333;0.06501561581488279;0.407043407043407;1;0.92073226221667;0.6;0.0;0;1;0;1
4;0.5;0.07891377183919057;0.23669123669123668;1;0.522038791925344;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.205381569844336;0.20966420966420968;1;0.146765459488645;0.6;0.0;0;1;0;1
3;0.0;0.11566011548817266;0.25225225225225223;1;0.49448816980920607;0.2;0.0;0;1;0;0
0;0.08333333333333333;0.015118811404377007;0.29484029484029484;1;0.23097593267717714;0.2;0.0;0;1;0;0
2;0.3333333333333333;0.08704545139023959;0.3488943488943489;0;0.21515758639271595;0.2;0.0;0;0;1;0
2;0.16666666666666666;0.05038593463456771;0.3955773955773956;1;0.6995614566277529;0.4;0.0;0;0;1;1
0;0.0;0.02571342279979795;0.0;1;0.5384021960011374;0.0;1.0;0;1;0;0
3;0.3333333333333333;0.11609744356573766;0.2244062244062244;1;0.6502994867005693;0.2;1.0;0;1;0;1
4;0.0;0.05429349049615468;0.29238329238329236;1;0.25658591707362066;0.0;0.0;0;1;0;0
2;0.5;0.16216209588149502;0.6036036036036037;0;0.1510184641575664;0.4;0.0;0;1;0;1
3;0.25;0.09819058681703284;0.17936117936117937;0;0.4280631082923646;0.2;0.0;0;1;0;0
2;0.3333333333333333;0.012181135298933705;0.3832923832923833;1;0.4404701745235309;0.0;1.0;0;1;0;0
3;0.5;0.04792232212994946;0.601965601965602;0;0.46457221874413485;0.0;0.0;0;0;1;1
2;0.16666666666666666;0.034923539418804835;0.1416871416871417;0;0.3623983413529993;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.01800991185608044;0.42096642096642095;1;0.34375619913798316;0.6;0.0;0;1;0;1
3;0.08333333333333333;0.1791304815218268;0.22522522522522523;1;0.22729404544126677;0.4;0.0;0;0;1;1
4;0.0;0.052856486889522554;0.27436527436527436;0;0.23608143634854545;0.2;1.0;0;1;0;0
4;0.16666666666666666;0.10563436983464976;0.22522522522522523;1;0.3889712292215509;0.2;1.0;0;1;0;0
4;0.08333333333333333;0.2377279999086005;0.23669123669123668;1;0.12757853932924443;0.6;0.0;0;1;0;1
2;0.16666666666666666;0.08706237372690881;0.8026208026208026;1;0.546441389074403;0.6;0.0;0;1;0;1
4;0.0;0.03314537626328307;0.49467649467649466;0;0.41432537287935645;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.17394297338208056;0.5372645372645373;1;0.09344400545833441;0.4;0.0;0;1;0;1
2;0.0;0.06360500337735984;0.43734643734643736;0;0.8996218466760227;0.0;0.0;0;1;0;1
4;0.08333333333333333;0.09225319895704101;0.09336609336609336;0;0.4021065929077095;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.2584753429990748;0.42096642096642095;1;0.2768807015708547;0.2;0.0;0;1;0;0
3;0.16666666666666666;0.07469367711615169;0.5323505323505323;0;0.23402493396924964;0.2;0.0;0;0;1;0
